日期,经度,纬度,高程,日降雨量,涌水量
2023-03-23,401142.234,3043998.544,760,3.577,18.0
2023-03-24,401142.234,3043998.544,760,1.65,18.0
2023-03-25,401142.234,3043998.544,760,3.203,18.0
2023-03-26,401142.234,3043998.544,760,4.739,18.0
2023-03-27,401142.234,3043998.544,760,5.805,18.0
2023-03-28,401142.234,3043998.544,760,4.596,18.0
2023-03-29,401142.234,3043998.544,760,1.468,18.0
2023-03-30,401142.234,3043998.544,760,0.423,18.0
2023-03-31,401142.234,3043998.544,760,2.13,18.0
2023-04-01,401142.234,3043998.544,760,0.188,18.0
2023-04-02,401142.234,3043998.544,760,1.038,18.0
2023-04-03,401142.234,3043998.544,760,2.637,18.0
2023-04-04,401142.234,3043998.544,760,1.594,18.0
2023-04-05,401142.234,3043998.544,760,4.984,18.0
2023-04-06,401142.234,3043998.544,760,6.27,18.0
2023-04-07,401142.234,3043998.544,760,1.655,18.0
2023-04-08,401142.234,3043998.544,760,1.417,18.0
2023-04-09,401142.234,3043998.544,760,0.866,18.0
2023-04-10,401142.234,3043998.544,760,1.125,18.0
2023-04-11,401142.234,3043998.544,760,2.647,18.0
2023-04-12,401142.234,3043998.544,760,0.533,18.0
2023-04-13,401142.234,3043998.544,760,1.718,18.0
2023-04-14,401142.234,3043998.544,760,8.322,18.0
2023-04-15,401142.234,3043998.544,760,8.822,18.0
2023-04-16,401142.234,3043998.544,760,0.037,18.0
2023-04-17,401142.234,3043998.544,760,1.288,18.0
2023-04-18,401142.234,3043998.544,760,8.815,18.0
2023-04-19,401142.234,3043998.544,760,2.695,18.0
2023-04-20,401142.234,3043998.544,760,5.636,18.0
2023-04-21,401142.234,3043998.544,760,5.605,18.0
2023-04-22,401142.234,3043998.544,760,4.142,18.0
2023-04-23,401142.234,3043998.544,760,3.443,18.0
2023-04-24,401142.234,3043998.544,760,4.214,18.0
2023-04-25,401142.234,3043998.544,760,0.784,18.0
2023-04-26,401142.234,3043998.544,760,2.143,18.0
2023-04-27,401142.234,3043998.544,760,0.866,18.0
2023-04-28,401142.234,3043998.544,760,13.999,18.0
2023-04-29,401142.234,3043998.544,760,3.317,18.0
2023-04-30,401142.234,3043998.544,760,0.265,18.0
2023-05-01,401142.234,3043998.544,760,0.484,18.0
2023-05-02,401142.234,3043998.544,760,0.996,18.0
2023-05-03,401142.234,3043998.544,760,0.263,18.0
2023-05-04,401142.234,3043998.544,760,1.424,18.0
2023-05-05,401142.234,3043998.544,760,3.938,18.0
2023-05-06,401142.234,3043998.544,760,5.408,18.0
2023-05-07,401142.234,3043998.544,760,3.243,18.0
2023-05-08,401142.234,3043998.544,760,7.224,18.0
2023-05-09,401142.234,3043998.544,760,6.471,18.0
2023-05-10,401142.234,3043998.544,760,7.278,18.0
2023-05-11,401142.234,3043998.544,760,5.701,18.0
2023-05-12,401142.234,3043998.544,760,0.861,18.0
2023-05-13,401142.234,3043998.544,760,0.721,18.0
2023-05-14,401142.234,3043998.544,760,0.01,18.0
2023-05-15,401142.234,3043998.544,760,0.197,18.0
2023-05-16,401142.234,3043998.544,760,0.128,18.0
2023-05-17,401142.234,3043998.544,760,2.667,18.0
2023-05-18,401142.234,3043998.544,760,5.087,18.0
2023-05-19,401142.234,3043998.544,760,10.411,18.0
2023-05-20,401142.234,3043998.544,760,3.336,18.0
2023-05-21,401142.234,3043998.544,760,8.08,18.0
2023-05-22,401142.234,3043998.544,760,2.35,18.0
2023-05-23,401142.234,3043998.544,760,0.174,18.0
2023-05-24,401142.234,3043998.544,760,0.656,18.0
2023-05-25,401142.234,3043998.544,760,3.075,18.0
2023-05-26,401142.234,3043998.544,760,1.318,18.0
2023-05-27,401142.234,3043998.544,760,2.701,18.0
2023-05-28,401142.234,3043998.544,760,1.192,18.0
2023-05-29,401142.234,3043998.544,760,1.731,18.0
2023-05-30,401142.234,3043998.544,760,6.552,18.0
2023-05-31,401142.234,3043998.544,760,12.877,18.0
2023-06-01,401142.234,3043998.544,760,21.218,18.0
2023-06-02,401142.234,3043998.544,760,6.422,18.0
2023-06-03,401142.234,3043998.544,760,5.392,18.0
2023-06-04,401142.234,3043998.544,760,4.177,18.0
2023-06-05,401142.234,3043998.544,760,3.262,18.0
2023-06-06,401142.234,3043998.544,760,0.24,18.0
2023-06-07,401142.234,3043998.544,760,2.729,18.0
2023-06-08,401142.234,3043998.544,760,7.139,18.0
2023-06-09,401142.234,3043998.544,760,0.769,18.0
2023-06-10,401142.234,3043998.544,760,0.006,18.0
2023-06-11,401142.234,3043998.544,760,0.586,18.0
2023-06-12,401142.234,3043998.544,760,10.311,18.0
2023-06-13,401142.234,3043998.544,760,4.297,18.0
2023-06-14,401142.234,3043998.544,760,17.09,18.0
2023-06-15,401142.234,3043998.544,760,8.189,18.0
2023-06-16,401142.234,3043998.544,760,2.114,18.0
2023-06-17,401142.234,3043998.544,760,2.551,18.0
2023-06-18,401142.234,3043998.544,760,2.93,18.0
2023-06-19,401142.234,3043998.544,760,12.428,18.0
2023-06-20,401142.234,3043998.544,760,9.305,18.0
2023-06-21,401142.234,3043998.544,760,17.877,18.0
2023-06-22,401142.234,3043998.544,760,1.063,18.0
2023-06-23,401142.234,3043998.544,760,2.098,17.679
2023-06-24,401142.234,3043998.544,760,1.219,17.357
2023-06-25,401142.234,3043998.544,760,0.114,17.036
2023-06-26,401142.234,3043998.544,760,0.36,16.714
2023-06-27,401142.234,3043998.544,760,0.007,16.393
2023-06-28,401142.234,3043998.544,760,3.077,16.071
2023-06-29,401142.234,3043998.544,760,5.332,15.75
2023-06-30,401142.234,3043998.544,760,4.964,15.75
2023-07-01,401142.234,3043998.544,760,2.301,15.75
2023-07-02,401142.234,3043998.544,760,2.955,15.75
2023-07-03,401142.234,3043998.544,760,28.755,15.75
2023-07-04,401142.234,3043998.544,760,17.698,15.75
2023-07-05,401142.234,3043998.544,760,0.006,15.75
2023-07-06,401142.234,3043998.544,760,0.426,15.75
2023-07-07,401142.234,3043998.544,760,18.664,15.75
2023-07-08,401142.234,3043998.544,760,14.752,15.75
2023-07-09,401142.234,3043998.544,760,0.671,15.75
2023-07-10,401142.234,3043998.544,760,0.156,15.75
2023-07-11,401142.234,3043998.544,760,2.832,15.75
2023-07-12,401142.234,3043998.544,760,5.618,15.75
2023-07-13,401142.234,3043998.544,760,13.176,15.75
2023-07-14,401142.234,3043998.544,760,1.834,15.75
2023-07-15,401142.234,3043998.544,760,0.006,15.75
2023-07-16,401142.234,3043998.544,760,0.006,15.75
2023-07-17,401142.234,3043998.544,760,0.081,15.75
2023-07-18,401142.234,3043998.544,760,0.115,15.75
2023-07-19,401142.234,3043998.544,760,14.893,15.75
2023-07-20,401142.234,3043998.544,760,15.754,15.75
2023-07-21,401142.234,3043998.544,760,11.376,15.863
2023-07-22,401142.234,3043998.544,760,0.147,15.976
2023-07-23,401142.234,3043998.544,760,0.925,16.089
2023-07-24,401142.234,3043998.544,760,11.861,16.201
2023-07-25,401142.234,3043998.544,760,17.807,16.314
2023-07-26,401142.234,3043998.544,760,14.6,16.427
2023-07-27,401142.234,3043998.544,760,29.919,16.54
2023-07-28,401142.234,3043998.544,760,3.775,16.54
2023-07-29,401142.234,3043998.544,760,0.691,16.54
2023-07-30,401142.234,3043998.544,760,3.725,16.54
2023-07-31,401142.234,3043998.544,760,17.763,16.54
2023-08-01,401142.234,3043998.544,760,10.583,16.54
2023-08-02,401142.234,3043998.544,760,5.523,16.54
2023-08-03,401142.234,3043998.544,760,3.957,16.54
2023-08-04,401142.234,3043998.544,760,13.026,16.54
2023-08-05,401142.234,3043998.544,760,12.168,16.54
2023-08-06,401142.234,3043998.544,760,13.103,16.54
2023-08-07,401142.234,3043998.544,760,6.248,16.54
2023-08-08,401142.234,3043998.544,760,7.088,16.54
2023-08-09,401142.234,3043998.544,760,10.196,16.54
2023-08-10,401142.234,3043998.544,760,5.224,16.54
2023-08-11,401142.234,3043998.544,760,8.858,16.54
2023-08-12,401142.234,3043998.544,760,4.072,16.54
2023-08-13,401142.234,3043998.544,760,0.093,16.54
2023-08-14,401142.234,3043998.544,760,0.061,16.54
2023-08-15,401142.234,3043998.544,760,1.839,16.54
2023-08-16,401142.234,3043998.544,760,2.52,16.54
2023-08-17,401142.234,3043998.544,760,14.437,16.54
2023-08-18,401142.234,3043998.544,760,12.114,16.54
2023-08-19,401142.234,3043998.544,760,18.894,16.54
2023-08-20,401142.234,3043998.544,760,13.549,16.54
2023-08-21,401142.234,3043998.544,760,22.641,16.54
2023-08-22,401142.234,3043998.544,760,1.798,16.54
2023-08-23,401142.234,3043998.544,760,19.719,16.54
2023-08-24,401142.234,3043998.544,760,20.582,16.54
2023-08-25,401142.234,3043998.544,760,5.89,16.54
2023-08-26,401142.234,3043998.544,760,10.337,16.54
2023-08-27,401142.234,3043998.544,760,8.659,16.54
2023-08-28,401142.234,3043998.544,760,1.612,16.54
2023-08-29,401142.234,3043998.544,760,1.821,16.54
2023-08-30,401142.234,3043998.544,760,4.127,16.54
2023-08-31,401142.234,3043998.544,760,0.133,16.54
2023-09-01,401142.234,3043998.544,760,2.195,16.54
2023-09-02,401142.234,3043998.544,760,0.019,16.54
2023-09-03,401142.234,3043998.544,760,0.035,16.54
2023-09-04,401142.234,3043998.544,760,0.588,16.54
2023-09-05,401142.234,3043998.544,760,0.032,16.54
2023-09-06,401142.234,3043998.544,760,1.861,16.54
2023-09-07,401142.234,3043998.544,760,2.556,16.54
2023-09-08,401142.234,3043998.544,760,1.387,16.54
2023-09-09,401142.234,3043998.544,760,15.73,16.54
2023-09-10,401142.234,3043998.544,760,2.887,16.54
2023-09-11,401142.234,3043998.544,760,16.649,16.54
2023-09-12,401142.234,3043998.544,760,5.307,16.54
2023-09-13,401142.234,3043998.544,760,0.803,16.54
2023-09-14,401142.234,3043998.544,760,0.011,16.54
2023-09-15,401142.234,3043998.544,760,0.071,16.54
2023-09-16,401142.234,3043998.544,760,0.042,16.54
2023-09-17,401142.234,3043998.544,760,0.713,16.54
2023-09-18,401142.234,3043998.544,760,2.023,16.54
2023-09-19,401142.234,3043998.544,760,16.716,16.54
2023-09-20,401142.234,3043998.544,760,18.546,16.54
2023-09-21,401142.234,3043998.544,760,9.754,16.54
2023-09-22,401142.234,3043998.544,760,6.079,16.54
2023-09-23,401142.234,3043998.544,760,2.212,16.54
2023-09-24,401142.234,3043998.544,760,4.073,16.54
2023-09-25,401142.234,3043998.544,760,7.924,16.54
2023-09-26,401142.234,3043998.544,760,1.773,16.54
2023-09-27,401142.234,3043998.544,760,2.546,16.54
2023-09-28,401142.234,3043998.544,760,9.514,16.54
2023-09-29,401142.234,3043998.544,760,2.285,16.683
2023-09-30,401142.234,3043998.544,760,2.237,16.826
2023-10-01,401142.234,3043998.544,760,2.042,16.969
2023-10-02,401142.234,3043998.544,760,3.449,17.111
2023-10-03,401142.234,3043998.544,760,2.353,17.254
2023-10-04,401142.234,3043998.544,760,5.877,17.397
2023-10-05,401142.234,3043998.544,760,12.409,17.54
2023-10-06,401142.234,3043998.544,760,13.773,17.54
2023-10-07,401142.234,3043998.544,760,13.352,17.54
2023-10-08,401142.234,3043998.544,760,4.657,17.54
2023-10-09,401142.234,3043998.544,760,5.811,17.54
2023-10-10,401142.234,3043998.544,760,2.437,17.54
2023-10-11,401142.234,3043998.544,760,3.013,17.54
2023-10-12,401142.234,3043998.544,760,5.791,17.54
2023-10-13,401142.234,3043998.544,760,11.172,17.54
2023-10-14,401142.234,3043998.544,760,1.109,17.54
2023-10-15,401142.234,3043998.544,760,1.114,17.54
2023-10-16,401142.234,3043998.544,760,1.261,17.54
2023-10-17,401142.234,3043998.544,760,0.959,17.54
2023-10-18,401142.234,3043998.544,760,3.811,17.54
2023-10-19,401142.234,3043998.544,760,4.114,17.54
2023-10-20,401142.234,3043998.544,760,0.081,17.54
2023-10-21,401142.234,3043998.544,760,0.084,17.54
2023-10-22,401142.234,3043998.544,760,0.31,17.54
2023-10-23,401142.234,3043998.544,760,0.611,17.54
2023-10-24,401142.234,3043998.544,760,3.22,17.54
2023-10-25,401142.234,3043998.544,760,3.445,17.54
2023-10-26,401142.234,3043998.544,760,5.756,17.54
2023-10-27,401142.234,3043998.544,760,1.747,17.54
2023-10-28,401142.234,3043998.544,760,0.686,17.54
2023-10-29,401142.234,3043998.544,760,0.825,17.54
2023-10-30,401142.234,3043998.544,760,0.428,17.54
2023-10-31,401142.234,3043998.544,760,0.469,17.54
2023-11-01,401142.234,3043998.544,760,0.332,17.54
2023-11-02,401142.234,3043998.544,760,1.713,17.54
2023-11-03,401142.234,3043998.544,760,6.605,17.284
2023-11-04,401142.234,3043998.544,760,1.462,17.029
2023-11-05,401142.234,3043998.544,760,2.768,16.773
2023-11-06,401142.234,3043998.544,760,0.377,16.517
2023-11-07,401142.234,3043998.544,760,0.334,16.261
2023-11-08,401142.234,3043998.544,760,1.785,16.006
2023-11-09,401142.234,3043998.544,760,1.756,15.75
2023-11-10,401142.234,3043998.544,760,1.864,15.75
2023-11-11,401142.234,3043998.544,760,4.122,15.75
2023-11-12,401142.234,3043998.544,760,8.955,15.75
2023-11-13,401142.234,3043998.544,760,0.963,15.75
2023-11-14,401142.234,3043998.544,760,0.547,15.75
2023-11-15,401142.234,3043998.544,760,5.23,15.75
2023-11-16,401142.234,3043998.544,760,2.18,15.75
2023-11-17,401142.234,3043998.544,760,0.007,15.75
2023-11-18,401142.234,3043998.544,760,4.838,15.75
2023-11-19,401142.234,3043998.544,760,0.01,15.75
2023-11-20,401142.234,3043998.544,760,0.259,15.75
2023-11-21,401142.234,3043998.544,760,1.371,15.75
2023-11-22,401142.234,3043998.544,760,0.375,15.75
2023-11-23,401142.234,3043998.544,760,0.389,15.75
2023-11-24,401142.234,3043998.544,760,0.583,15.75
2023-11-25,401142.234,3043998.544,760,2.389,15.75
2023-11-26,401142.234,3043998.544,760,2.016,15.75
2023-11-27,401142.234,3043998.544,760,0.48,15.75
2023-11-28,401142.234,3043998.544,760,1.008,15.75
2023-11-29,401142.234,3043998.544,760,3.373,15.75
2023-11-30,401142.234,3043998.544,760,4.979,15.75
2023-12-01,401142.234,3043998.544,760,2.496,15.75
2023-12-02,401142.234,3043998.544,760,2.149,15.54
2023-12-03,401142.234,3043998.544,760,1.537,15.33
2023-12-04,401142.234,3043998.544,760,0.472,15.12
2023-12-05,401142.234,3043998.544,760,1.666,14.91
2023-12-06,401142.234,3043998.544,760,2.142,14.7
2023-12-07,401142.234,3043998.544,760,0.005,14.49
2023-12-08,401142.234,3043998.544,760,0.264,14.28
2023-12-09,401142.234,3043998.544,760,0.295,14.28
2023-12-10,401142.234,3043998.544,760,1.363,14.28
2023-12-11,401142.234,3043998.544,760,2.959,14.28
2023-12-12,401142.234,3043998.544,760,1.038,14.28
2023-12-13,401142.234,3043998.544,760,0.015,14.28
2023-12-14,401142.234,3043998.544,760,0.435,14.28
2023-12-15,401142.234,3043998.544,760,3.68,14.28
2023-12-16,401142.234,3043998.544,760,1.633,14.28
2023-12-17,401142.234,3043998.544,760,1.013,14.28
2023-12-18,401142.234,3043998.544,760,0.946,14.28
2023-12-19,401142.234,3043998.544,760,0.075,14.28
2023-12-20,401142.234,3043998.544,760,0.139,14.28
2023-12-21,401142.234,3043998.544,760,1.589,14.28
2023-12-22,401142.234,3043998.544,760,2.597,14.28
2023-12-23,401142.234,3043998.544,760,1.079,14.24
2023-12-24,401142.234,3043998.544,760,1.098,14.2
2023-12-25,401142.234,3043998.544,760,0.266,14.16
2023-12-26,401142.234,3043998.544,760,0.674,14.12
2023-12-27,401142.234,3043998.544,760,0.068,14.08
2023-12-28,401142.234,3043998.544,760,1.119,14.04
2023-12-29,401142.234,3043998.544,760,0.748,14.0
2023-12-30,401142.234,3043998.544,760,0.311,14.0
2023-12-31,401142.234,3043998.544,760,0.777,14.0
2024-01-01,401142.234,3043998.544,760,0.715,14.0
2024-01-02,401142.234,3043998.544,760,0.924,14.0
2024-01-03,401142.234,3043998.544,760,1.091,14.0
2024-01-04,401142.234,3043998.544,760,0.063,14.0
2024-01-05,401142.234,3043998.544,760,0.018,14.0
2024-01-06,401142.234,3043998.544,760,0.029,14.014
2024-01-07,401142.234,3043998.544,760,0.104,14.029
2024-01-08,401142.234,3043998.544,760,0.028,14.043
2024-01-09,401142.234,3043998.544,760,0.046,14.057
2024-01-10,401142.234,3043998.544,760,0.486,14.071
2024-01-11,401142.234,3043998.544,760,0.219,14.086
2024-01-12,401142.234,3043998.544,760,0.024,14.1
2024-01-13,401142.234,3043998.544,760,0.002,14.086
2024-01-14,401142.234,3043998.544,760,0.003,14.071
2024-01-15,401142.234,3043998.544,760,0.006,14.057
2024-01-16,401142.234,3043998.544,760,0.076,14.043
2024-01-17,401142.234,3043998.544,760,0.156,14.029
2024-01-18,401142.234,3043998.544,760,0.01,14.014
2024-01-19,401142.234,3043998.544,760,0.111,14.0
2024-01-20,401142.234,3043998.544,760,0.717,14.071
2024-01-21,401142.234,3043998.544,760,4.834,14.143
2024-01-22,401142.234,3043998.544,760,2.549,14.214
2024-01-23,401142.234,3043998.544,760,0.971,14.286
2024-01-24,401142.234,3043998.544,760,0.902,14.357
2024-01-25,401142.234,3043998.544,760,0.266,14.429
2024-01-26,401142.234,3043998.544,760,0.12,14.5
2024-01-27,401142.234,3043998.544,760,0.44,14.471
2024-01-28,401142.234,3043998.544,760,0.218,14.443
2024-01-29,401142.234,3043998.544,760,0.022,14.414
2024-01-30,401142.234,3043998.544,760,0.032,14.386
2024-01-31,401142.234,3043998.544,760,0.01,14.357
2024-02-01,401142.234,3043998.544,760,0.023,14.329
2024-02-02,401142.234,3043998.544,760,0.168,14.3
2024-02-03,401142.234,3043998.544,760,2.874,14.25
2024-02-04,401142.234,3043998.544,760,0.287,14.2
2024-02-05,401142.234,3043998.544,760,0.267,14.15
2024-02-06,401142.234,3043998.544,760,0.401,14.1
2024-02-07,401142.234,3043998.544,760,0.204,14.05
2024-02-08,401142.234,3043998.544,760,0.267,14.0
2024-02-09,401142.234,3043998.544,760,0.077,14.033
2024-02-10,401142.234,3043998.544,760,0.002,14.067
2024-02-11,401142.234,3043998.544,760,0.001,14.1
2024-02-12,401142.234,3043998.544,760,0.001,14.133
2024-02-13,401142.234,3043998.544,760,0.0,14.167
2024-02-14,401142.234,3043998.544,760,0.003,14.2
2024-02-15,401142.234,3043998.544,760,0.004,14.233
2024-02-16,401142.234,3043998.544,760,0.0,14.267
2024-02-17,401142.234,3043998.544,760,0.001,14.3
2024-02-18,401142.234,3043998.544,760,0.001,14.333
2024-02-19,401142.234,3043998.544,760,0.001,14.367
2024-02-20,401142.234,3043998.544,760,0.001,14.4
2024-02-21,401142.234,3043998.544,760,0.211,14.433
2024-02-22,401142.234,3043998.544,760,0.662,14.467
2024-02-23,401142.234,3043998.544,760,0.326,14.5
2024-02-24,401142.234,3043998.544,760,0.769,14.429
2024-02-25,401142.234,3043998.544,760,0.049,14.357
2024-02-26,401142.234,3043998.544,760,0.068,14.286
2024-02-27,401142.234,3043998.544,760,0.047,14.214
2024-02-28,401142.234,3043998.544,760,0.145,14.143
2024-02-29,401142.234,3043998.544,760,0.375,14.071
2024-03-01,401142.234,3043998.544,760,3.49,14.0
2024-03-02,401142.234,3043998.544,760,2.079,14.0
2024-03-03,401142.234,3043998.544,760,0.398,14.0
2024-03-04,401142.234,3043998.544,760,0.702,14.0
2024-03-05,401142.234,3043998.544,760,2.192,14.0
2024-03-06,401142.234,3043998.544,760,3.488,14.0
2024-03-07,401142.234,3043998.544,760,4.253,14.0
2024-03-08,401142.234,3043998.544,760,2.302,14.0
2024-03-09,401142.234,3043998.544,760,2.238,14.0
2024-03-10,401142.234,3043998.544,760,3.825,14.0
2024-03-11,401142.234,3043998.544,760,0.678,14.0
2024-03-12,401142.234,3043998.544,760,1.421,14.0
2024-03-13,401142.234,3043998.544,760,2.0,14.0
2024-03-14,401142.234,3043998.544,760,0.0,14.0
2024-03-15,401142.234,3043998.544,760,0.0,14.0
2024-03-16,401142.234,3043998.544,760,0.0,14.0
2024-03-17,401142.234,3043998.544,760,0.0,14.0
2024-03-18,401142.234,3043998.544,760,0.0,14.0
2024-03-19,401142.234,3043998.544,760,0.051,14.0
2024-03-20,401142.234,3043998.544,760,0.149,14.0
2024-03-21,401142.234,3043998.544,760,0.0,14.0
2024-03-22,401142.234,3043998.544,760,0.0,14.0
2024-03-23,401142.234,3043998.544,760,0.0,14.0
2024-03-24,401142.234,3043998.544,760,0.0,14.0
2024-03-25,401142.234,3043998.544,760,0.0,14.0
2024-03-26,401142.234,3043998.544,760,0.0,14.0
2024-03-27,401142.234,3043998.544,760,4.179,14.0
2024-03-28,401142.234,3043998.544,760,5.183,14.0
2024-03-29,401142.234,3043998.544,760,0.039,14.0
2024-03-30,401142.234,3043998.544,760,1.066,14.0
2024-03-31,401142.234,3043998.544,760,2.134,14.0
2024-04-01,401142.234,3043998.544,760,0.0,14.0
2024-04-02,401142.234,3043998.544,760,0.0,14.0
2024-04-03,401142.234,3043998.544,760,0.0,14.0
2024-04-04,401142.234,3043998.544,760,0.0,14.0
2024-04-05,401142.234,3043998.544,760,0.086,14.0
2024-04-06,401142.234,3043998.544,760,0.391,14.0
2024-04-07,401142.234,3043998.544,760,0.323,14.0
2024-04-08,401142.234,3043998.544,760,0.0,14.0
2024-04-09,401142.234,3043998.544,760,0.0,14.0
2024-04-10,401142.234,3043998.544,760,0.215,14.0
2024-04-11,401142.234,3043998.544,760,0.185,14.0
2024-04-12,401142.234,3043998.544,760,0.0,14.0
2024-04-13,401142.234,3043998.544,760,0.0,14.0
2024-04-14,401142.234,3043998.544,760,0.0,14.0
2024-04-15,401142.234,3043998.544,760,0.0,14.0
2024-04-16,401142.234,3043998.544,760,0.0,14.0
2024-04-17,401142.234,3043998.544,760,2.149,14.0
2024-04-18,401142.234,3043998.544,760,3.257,14.0
2024-04-19,401142.234,3043998.544,760,4.497,14.0
2024-04-20,401142.234,3043998.544,760,6.45,14.0
2024-04-21,401142.234,3043998.544,760,0.901,13.143
2024-04-22,401142.234,3043998.544,760,3.199,12.286
2024-04-23,401142.234,3043998.544,760,4.241,11.429
2024-04-24,401142.234,3043998.544,760,0.26,10.571
2024-04-25,401142.234,3043998.544,760,0.0,9.714
2024-04-26,401142.234,3043998.544,760,0.0,8.857
2024-04-27,401142.234,3043998.544,760,0.0,8.0
2024-04-28,401142.234,3043998.544,760,0.0,8.0
2024-04-29,401142.234,3043998.544,760,0.49,8.0
2024-04-30,401142.234,3043998.544,760,1.744,8.0
2024-05-01,401142.234,3043998.544,760,1.566,8.0
2024-05-02,401142.234,3043998.544,760,0.0,8.0
2024-05-03,401142.234,3043998.544,760,0.213,8.0
2024-05-04,401142.234,3043998.544,760,4.776,8.0
2024-05-05,401142.234,3043998.544,760,0.011,8.0
2024-05-06,401142.234,3043998.544,760,6.953,8.0
2024-05-07,401142.234,3043998.544,760,10.717,8.0
2024-05-08,401142.234,3043998.544,760,5.388,8.0
